wiring,config,psnr,ssim
Wad9ab1a9,Ce80fcf3e,36.8587,0.942084
Wad9ab1a9,C992795b5,31.8598,0.906786
Wad9ab1a9,C1121c577,17.6807,0.708064
Wad9ab1a9,C2b4b9083,29.0351,0.850677
Wad9ab1a9,Cd345c572,31.3287,0.894196
Wad9ab1a9,C43ef09cb,27.6586,0.844496
Wad9ab1a9,Ce1dc9719,28.4042,0.829401
Wad9ab1a9,C8a03007b,43.692,0.983967
Wad9ab1a9,C571f081f,31.4007,0.913947
Wad9ab1a9,Ce650ea87,28.3734,0.836174
Wad9ab1a9,Cc8b5713e,36.2422,0.960328
Wad9ab1a9,C4427ad44,23.2094,0.903378
Wad9ab1a9,Cb0f4e191,20.7902,0.744508
Wad9ab1a9,C784f2b90,47.7019,0.992432
Wad9ab1a9,Cc7cb8ce6,43.3558,0.985706
Wad9ab1a9,Cb8755021,32.6235,0.935237
Wad9ab1a9,Ce4407018,23.5075,0.910028
Wad9ab1a9,C0afa78ba,37.599,0.960975
Wad9ab1a9,C2f4d0ed4,29.5963,0.873922
We287f411,Cf8e036e4,37.2683,0.945099
We287f411,C2d89933e,25.9349,0.786379
We287f411,C50c37bff,34.1029,0.938189
We287f411,C7433db14,28.0974,0.917794
We287f411,Cdf8314d9,48.207,0.993019
We287f411,Cd5b5ed00,28.1062,0.939123
We287f411,C03b6ad16,43.5011,0.988153
We287f411,Ccfffdb60,44.0382,0.985167
We287f411,C7e6fddc8,28.2144,0.873343
We287f411,C6affc5ee,21.7319,0.690256
We287f411,C26e703db,29.7504,0.908572
We287f411,Ca77b686f,33.7516,0.924068
We287f411,Cb273a8fb,23.8553,0.860181
We287f411,C01026701,45.1347,0.99142
We287f411,Cbd00c15f,35.519,0.970827
We287f411,Cb7db3bef,28.0426,0.859389
We287f411,Ce060c87d,38.4062,0.955091
We287f411,C83842f44,27.7474,0.910959
We287f411,Cac91d447,21.5732,0.715894
We287f411,Cd30148ec,43.7029,0.985065
We287f411,C0baedfc5,23.0918,0.84267
We287f411,Cf8149ac9,29.1907,0.873952
We287f411,C3be9e9e2,27.4234,0.909437
We287f411,C3d756fa7,37.5921,0.969394
We287f411,C0c2dd6f4,31.7546,0.927019
We287f411,C8446bbe6,32.9304,0.9495
We287f411,Cbd155aa0,23.9236,0.944417
We287f411,C49002d88,35.648,0.937209
We287f411,C4b571895,28.0861,0.939009
We287f411,C2faa0487,39.3192,0.976693
We287f411,C483cd9a6,21.9065,0.887896
We287f411,Cfca42f62,22.2922,0.856201
We287f411,Cbf2e1bc4,42.7628,0.98823
We287f411,Cb77352a0,24.4564,0.848791
We287f411,Cdb2667e9,40.1837,0.978045
We287f411,C7652082f,46.5501,0.992757
We287f411,C13992a47,44.7258,0.989357
We287f411,C7dbd34e8,29.8548,0.965037
We287f411,Cb11e3285,38.5074,0.97667
We287f411,C8e8f6b35,43.4905,0.985614
We287f411,Cf6650928,24.5408,0.803401
We287f411,C9cbeec26,38.0873,0.980336
We287f411,Cca6fae9f,35.2259,0.965719
We287f411,C6f77ff93,36.8311,0.981619
We287f411,Cb07d9f5f,37.7953,0.970877
We287f411,C92d8bc0e,26.3549,0.806185
We287f411,Cf9651bee,27.4381,0.86832
We287f411,C452dccbf,39.884,0.979035
We287f411,C7cd52b3d,17.5446,0.708925
We287f411,C04941084,27.4342,0.888613
We287f411,C2100a4a1,26.8558,0.905451
We287f411,Ccbb23434,24.8642,0.81663
We287f411,C4df5c51f,35.9017,0.973238
We287f411,C58145830,28.8022,0.866825
We287f411,C87ad6d7e,29.6286,0.909796
We287f411,C430af346,49.0926,0.994224
We287f411,C57b9d2f5,36.4567,0.955108
We287f411,C6f8e3b74,34.5155,0.916282
We287f411,C3a2168ed,42.3696,0.983903
We287f411,C37111956,47.8886,0.992566
We287f411,C2fc9e8ba,37.5994,0.947579
We287f411,Ca5fa412b,28.2664,0.874178
We287f411,Cc29b515b,28.016,0.850409
We287f411,C389b0366,43.8734,0.985679
We287f411,Cb51ed16c,29.4922,0.90367
We287f411,Cfcc049eb,37.4221,0.946465
We287f411,C637001e1,27.3736,0.901822
We287f411,C650f8212,29.0458,0.873816
We287f411,C280b959a,22.5382,0.8715
We287f411,C1858215e,37.5964,0.945865
We287f411,C0bbdd3df,33.7914,0.965907
We287f411,Ce133fd98,29.9427,0.969001
We287f411,C1687bc7f,21.9538,0.854263
We287f411,C23d422f4,33.115,0.931751
We287f411,C175907ba,37.3832,0.952919
We287f411,C9c614203,21.8374,0.710898
We287f411,Ca672ee44,26.835,0.905422
We287f411,Cb2c64ab1,29.1777,0.876807
We287f411,C95994867,41.9997,0.984001
We287f411,C6714f9a9,29.4363,0.904769
We287f411,C9f9a3a3d,27.0192,0.827267
We287f411,C542903cf,23.3267,0.710068
We287f411,C394fb9a6,29.8527,0.968088
We287f411,C6c478feb,34.5855,0.932177
We287f411,C16c414be,36.084,0.939301
We287f411,Cf585789a,28.61,0.84593
We287f411,C2a4c0346,48.8712,0.99432
We287f411,C1b6cd239,41.8162,0.986605
We287f411,C7c24762c,36.1309,0.939434
We287f411,Cdfcf2f8d,39.7743,0.979435
We287f411,C8478004b,29.5429,0.907284
We287f411,C760d3020,26.2302,0.804436
We287f411,C36a315bd,38.0057,0.957176
We287f411,C4f697416,28.7484,0.857209
We287f411,Cf2ef6217,23.2074,0.934269
We287f411,C927266dd,32.7579,0.926472
We287f411,C81df213f,18.5724,0.696759
We287f411,Ce575599d,42.9345,0.986934
We287f411,Cefd22dbd,32.5337,0.936832
We287f411,C406132d6,32.3318,0.914893
W6dc6b0a7,Ccd6bc9e5,25.0064,0.867266
W6dc6b0a7,Ca70b98b1,31.6393,0.887352
W6dc6b0a7,Cb480ce06,36.4918,0.962859
W6dc6b0a7,C7ddbf878,42.0829,0.979284
W6dc6b0a7,Cb5719472,40.9746,0.972674
W6dc6b0a7,C028bae80,39.5635,0.977633
W6dc6b0a7,Caae81a85,39.3571,0.983208
W6dc6b0a7,C3fa8ccaa,32.193,0.930637
W6dc6b0a7,C1e2ab9a1,42.9314,0.980492
W6dc6b0a7,C5ae139ed,37.6279,0.959329
W6dc6b0a7,C3aad15b2,37.389,0.941681
W6dc6b0a7,Cdab12bce,44.2947,0.984127
W6dc6b0a7,C98751105,44.7125,0.986103
W6dc6b0a7,Cc6b6a413,32.6811,0.935899
W6dc6b0a7,C2cd8293a,31.6757,0.920963
W6dc6b0a7,Cb9ffdd12,22.9996,0.911653
W6dc6b0a7,C2de31700,39.5251,0.974654
W6dc6b0a7,C417d124f,30.7776,0.941076
W6dc6b0a7,C755178e8,39.2582,0.970399
W6dc6b0a7,C6ae5a89d,32.3377,0.920646
W6dc6b0a7,C62135e11,45.9177,0.989626
W6dc6b0a7,C76ddc2a5,19.5822,0.728817
W6dc6b0a7,C8e0178e3,23.254,0.753143
W6dc6b0a7,C04a111fc,23.005,0.843489
W6dc6b0a7,Cc42d5094,25.3326,0.872327
W6dc6b0a7,Cf28ced36,23.7463,0.892004
W6dc6b0a7,Ca007e2a2,32.3134,0.92983
W6dc6b0a7,C8f85a8b4,28.3486,0.864898
W6dc6b0a7,Cb1509392,32.822,0.922107
W6dc6b0a7,C7a018844,23.6757,0.909932
W6dc6b0a7,Cecd68c81,27.4969,0.829899
W6dc6b0a7,C54aa7d6c,18.1171,0.826331
W6dc6b0a7,C41cb20d2,48.6793,0.994524
W6dc6b0a7,Cdf041a8d,37.4162,0.940934
W6dc6b0a7,C27b4b5b1,23.3414,0.821876
W6dc6b0a7,C095cde6f,20.3887,0.888627
W6dc6b0a7,Cd96a2d29,27.3715,0.846397
W6dc6b0a7,C00c2b133,17.5373,0.820905
W6dc6b0a7,Caa8d41a2,37.5832,0.950072
W6dc6b0a7,C11a0ea32,25.9859,0.823866
W6dc6b0a7,C938211c5,29.584,0.918797
W6dc6b0a7,Cd8894a1f,26.6293,0.900255
W6dc6b0a7,C15eedd11,26.9866,0.939362
W6dc6b0a7,Cd4f74114,35.6854,0.939916
W6dc6b0a7,C67729517,29.1524,0.904076
W6dc6b0a7,Cd54d9e5a,22.5379,0.870422
W6dc6b0a7,C84e05c5b,30.7847,0.945978
W6dc6b0a7,Ccc0bfa20,28.9026,0.866889
W6dc6b0a7,Cb8e6f6c7,23.3205,0.920316
W6dc6b0a7,C30dfbc76,29.7446,0.917413
W6dc6b0a7,C0b0024da,37.9154,0.965352
W6dc6b0a7,Cbb489bdf,46.6929,0.994152
W6dc6b0a7,C61b6a466,32.6349,0.936997
W6dc6b0a7,C89ea6e5e,42.8998,0.97953
W6dc6b0a7,C07da0af7,21.4932,0.663386
W6dc6b0a7,C2c6340c7,37.7724,0.970274
W6dc6b0a7,C207aa6d2,30.9572,0.901846
W6dc6b0a7,C64f560ac,22.8607,0.906531
W6dc6b0a7,Ca48e3a65,44.8241,0.991637
W6dc6b0a7,Cde479827,45.3787,0.989139
W6dc6b0a7,Cecaf3369,22.1394,0.749636
W6dc6b0a7,Cfcc15db6,24.1925,0.855175
W6dc6b0a7,C9d2c0152,30.3107,0.901655
W6dc6b0a7,C592b03f3,38.1606,0.981746
W6dc6b0a7,Ce2e837e5,26.8912,0.840848
W6dc6b0a7,C3e18814f,44.0482,0.984048
W6dc6b0a7,Cc0bb8bf4,29.3252,0.869692
W6dc6b0a7,C0599f39f,36.4986,0.953272
W6dc6b0a7,Cf1dbbd7a,22.4513,0.862317
W6dc6b0a7,C1a4086af,27.4488,0.854377
W6dc6b0a7,Ce349178c,44.8709,0.987733
W6dc6b0a7,C9a00294d,37.6641,0.967924
W6dc6b0a7,Ca0e2a6d5,39.0009,0.978369
W6dc6b0a7,C13464471,44.5321,0.988261
W6dc6b0a7,C03817b44,30.6801,0.915472
W6dc6b0a7,C963a0154,25.64,0.903478
W6dc6b0a7,C453c957a,44.5825,0.990437
W6dc6b0a7,Ccedff18c,28.5228,0.933394
W6dc6b0a7,Cc5cf5df9,37.9253,0.962983
W6dc6b0a7,Cbe398579,27.3041,0.855941
W6dc6b0a7,C1ec46c36,23.2808,0.913028
W6dc6b0a7,C3e23d8d1,38.1964,0.967544
W6dc6b0a7,Ced66f10e,23.8272,0.853018
W6dc6b0a7,Cb62d7cd2,38.1828,0.968212
W6dc6b0a7,Ce91f5e32,37.7803,0.945025
W6dc6b0a7,C08bd966f,31.4305,0.908985
W6dc6b0a7,Ce52af6e7,28.7709,0.868805
W6dc6b0a7,Cc2269c52,50.8839,0.996602
W6dc6b0a7,C3bac3134,31.5447,0.910061
W6dc6b0a7,C2ffa76f1,37.2694,0.977086
W6dc6b0a7,C8e5461b3,29.1736,0.903045
W6dc6b0a7,C13475faf,31.1935,0.901919
W6dc6b0a7,C7889c584,37.4859,0.978927
W6dc6b0a7,Ce5ac968a,44.8709,0.98668
W6dc6b0a7,Cd371eb96,48.7913,0.995175
W6dc6b0a7,C35124b6c,27.502,0.86267
W6dc6b0a7,Ccc78af2f,29.273,0.90403
W6dc6b0a7,Ce61bd8a3,28.8377,0.869863
W6dc6b0a7,C7e209834,33.001,0.925243
W6dc6b0a7,Ca4b94ec2,32.128,0.909756
W2069c48c,Cac7ac1e3,25.36,0.783492
W2069c48c,Cf76cb374,47.5757,0.992921
W2069c48c,C4c14741f,28.1789,0.880119
W2069c48c,C3bb1a62a,38.2089,0.953156
W2069c48c,C63f157fd,18.0201,0.786195
W2069c48c,C58fa3c60,22.7908,0.765318
W2069c48c,Ccffd8881,46.0753,0.988995
W2069c48c,C6ecef0b3,27.3057,0.912796
W2069c48c,Cc2f41abc,38.7048,0.979609
W2069c48c,C26d066c2,25.2047,0.799752
W2069c48c,Cb93e6561,27.7564,0.814376
W2069c48c,C32528f21,37.8076,0.974728
W2069c48c,Ceef14d06,36.9861,0.972304
W2069c48c,Cb481553b,43.0795,0.988319
W2069c48c,Ca3444d01,43.6668,0.98559
W2069c48c,C5289b6ad,48.0065,0.993584
W2069c48c,C36cbbebf,26.7213,0.865219
W2069c48c,C45d33332,28.6665,0.878032
W2069c48c,C2dbc2b98,27.6241,0.938546
W2069c48c,Cda0df692,23.3092,0.846889
W2069c48c,C6e8f3710,38.1638,0.950301
W2069c48c,C7f6cb7a3,26.7278,0.884008
W2069c48c,Ce88afc15,23.6463,0.872484
W2069c48c,C78eb0665,43.4028,0.987609
W2069c48c,C7aa5a4fe,27.9391,0.870252
W2069c48c,C83a4644a,31.6306,0.933452
W2069c48c,C71e01624,28.5749,0.834883
W2069c48c,C5112ce8c,37.3861,0.973781
W2069c48c,Cbae57886,37.7476,0.951448
W2069c48c,Cfd92472c,18.2453,0.90602
W2069c48c,C038cbbf5,37.4432,0.976417
W2069c48c,C9200beb0,47.2094,0.99085
W2069c48c,Cc66c96ba,37.8672,0.972984
W2069c48c,C73d430c1,37.3385,0.946116
W2069c48c,Ccdeca874,43.3914,0.987999
W2069c48c,Cdd02ee33,21.0802,0.804482
W2069c48c,C8932f4b7,35.204,0.968727
W2069c48c,Cf513b4bb,27.1137,0.893308
W2069c48c,Cb668812a,29.0664,0.839507
W2069c48c,Cf200f57d,37.2941,0.95841
W2069c48c,Cd556147e,37.6592,0.949341
W2069c48c,C65146fdc,28.0761,0.82372
W2069c48c,C01d0dde7,24.3446,0.868537
W2069c48c,Ccf3ff00d,37.2392,0.956167
W2069c48c,C100fe0bf,42.9607,0.984942
W2069c48c,Cdf992433,28.9072,0.877379
W2069c48c,C3acaa592,37.0985,0.954205
W2069c48c,C11da4180,28.334,0.878092
W2069c48c,Ce88cd432,37.8671,0.963969
W2069c48c,Cfea2a1f1,35.7565,0.96611
W2069c48c,C10f08808,42.3173,0.984263
W2069c48c,C7f95c813,27.8325,0.911674
W2069c48c,Ceecdcf4d,37.5024,0.962404
W2069c48c,Ccb5799b8,46.3527,0.990044
W2069c48c,Cad174272,25.4246,0.839384
W2069c48c,C88b70419,43.3335,0.989213
W2069c48c,Cf2ef2b1e,28.4681,0.830926
W2069c48c,C03004854,27.8226,0.910236
W2069c48c,C7188aaa5,25.134,0.851683
W2069c48c,Cc3b6d525,38.3795,0.979804
W2069c48c,C08acaecd,43.9291,0.988501
W2069c48c,C302ae167,48.1982,0.9923
W2069c48c,C150493b5,44.736,0.986004
W2069c48c,Cf4dffbf4,27.4493,0.818124
W2069c48c,C8ffb5f80,43.1321,0.983064
W2069c48c,C24af5761,44.3899,0.988389
W2069c48c,Cebdb280b,37.4209,0.945142
W2069c48c,C66b4207b,27.6436,0.872416
W2069c48c,C549b61d4,43.7706,0.985494
W2069c48c,Cc07887a0,28.0637,0.908492
W2069c48c,Cc9a93c91,27.8589,0.9219
W2069c48c,Cf47e1832,49.6406,0.994988
W2069c48c,Ca75d96b9,27.6273,0.90463
W2069c48c,Cdca9ee78,37.6869,0.945249
W2069c48c,Cb5e85d63,44.6837,0.988309
W2069c48c,Cb13bb1f1,43.392,0.986426
W2069c48c,C17c03b91,43.6989,0.983256
W2069c48c,Cb4ecffdd,49.0828,0.994652
W2069c48c,C8c22d599,47.6389,0.992503
W2069c48c,Ca154dd7f,43.9784,0.988584
W2069c48c,C3e126ffc,24.3184,0.867246
W2069c48c,Cdef7d84c,25.292,0.778833
W2069c48c,C8fb4d527,34.4059,0.932873
W2069c48c,C85767d29,44.0063,0.986731
W2069c48c,C143db53f,25.0134,0.853749
W2069c48c,C048387a6,25.9158,0.879686
W2069c48c,C876547c3,40.1269,0.976702
W2069c48c,Ce65ebee7,37.1717,0.977749
W2069c48c,C823a9e3d,36.4162,0.970516
W2069c48c,Cbf0222a3,29.2123,0.844251
W2069c48c,C5460a5d5,37.55,0.956273
W2069c48c,C46325a8e,44.2531,0.98568
W2069c48c,Cb32772aa,37.1757,0.975185
W2069c48c,C4d68b0b5,26.9487,0.888611
W2069c48c,C0bb7d593,32.7074,0.903458
W2069c48c,C6328d614,27.7049,0.92212
W2069c48c,C1e54cc43,33.7494,0.920276
W2069c48c,Cfb73a7de,38.2886,0.95339
W2069c48c,C5d1fa17e,38.3057,0.950944
W2069c48c,C1aec2f78,33.7111,0.917119
W27ea9149,C307f4ae5,43.9336,0.986796
W27ea9149,Cb42ba1be,28.8416,0.974226
W27ea9149,Cd5060d08,28.6153,0.836611
W27ea9149,C6d977ca3,35.1589,0.949808
W27ea9149,Ccc646a44,20.4613,0.750159
W27ea9149,Ccd85f029,28.7319,0.957723
W27ea9149,C0ae05b4d,27.4367,0.946326
W27ea9149,C64ff9fdd,29.4841,0.874851
W27ea9149,Cdcd1ed29,39.4095,0.97437
W27ea9149,C034bd99c,25.9103,0.90651
W27ea9149,C2eca498e,35.8605,0.929937
W27ea9149,C1f66f650,43.668,0.98488
W27ea9149,Cb56a10db,37.4707,0.971372
W27ea9149,C7bbd1acc,33.7968,0.950017
W27ea9149,C10cbd66d,31.4525,0.921553
W27ea9149,C3a01ee96,28.5054,0.844616
W27ea9149,Ce3d3b614,37.8532,0.951282
W27ea9149,Cb5056b42,37.4574,0.96332
W27ea9149,Cb823b12e,28.4563,0.826441
W27ea9149,C78ed1f6d,37.1563,0.956851
W27ea9149,Cf4ef716a,45.0356,0.990181
W27ea9149,Cf72e1d39,39.5302,0.975834
W27ea9149,C4e454c51,29.8948,0.912501
W27ea9149,C7db0885a,28.5543,0.885408
W27ea9149,C0a752672,34.5536,0.928286
W27ea9149,C521ad93b,37.2321,0.946746
W27ea9149,C7a4ab6f9,28.9134,0.833782
W27ea9149,C5bce7488,32.9458,0.973411
W27ea9149,C6daf118c,27.8958,0.929536
W27ea9149,C87fc9ef4,29.2021,0.908551
W27ea9149,C5866ca20,35.0264,0.940019
W27ea9149,C866de2f3,29.0746,0.870048
W27ea9149,C81f4eeff,24.7621,0.821038
W27ea9149,Cd91d488a,38.1513,0.948671
W27ea9149,C65772645,54.0926,0.997845
W27ea9149,Cc03aba1d,29.685,0.968645
W27ea9149,C13cd0d0a,44.9133,0.988617
W27ea9149,C1cc7a41d,40.5922,0.980689
W27ea9149,Cd071740a,50.2535,0.995302
W27ea9149,C66144f86,21.3913,0.939847
W27ea9149,C1cb62119,36.9797,0.96545
W27ea9149,C73b0edfa,42.6497,0.984995
W27ea9149,C05c87e66,28.4385,0.862214
W27ea9149,Cf2d860de,27.0694,0.917002
W27ea9149,C59875cf1,38.1638,0.97016
W27ea9149,Cb00c1784,30.349,0.915807
W27ea9149,Ce119093f,37.4561,0.945636
W27ea9149,Cb9cc7f4d,23.1994,0.839506
W27ea9149,C4296ac5b,28.0941,0.826008
W27ea9149,C2930781f,22.7027,0.746869
W27ea9149,Cb8200580,36.707,0.956964
W27ea9149,C6abe425a,38.2214,0.950957
W27ea9149,C3473729e,44.0164,0.987118
W27ea9149,C818647f6,29.4112,0.968747
W27ea9149,Ccc5aa26b,24.0771,0.896188
W27ea9149,C1052dae7,37.4868,0.948778
W27ea9149,C318828c9,38.1591,0.982176
W27ea9149,C394d6dd5,36.5786,0.941147
W27ea9149,C00375fd1,27.9972,0.82529
W27ea9149,C82d1556e,29.0311,0.874976
W27ea9149,C7b25820f,45.1776,0.988563
W27ea9149,Cfd9b5e6b,30.8544,0.911675
W27ea9149,C53af46d8,27.5748,0.887468
W27ea9149,Ca3380e2c,44.6883,0.988687
W27ea9149,C33424e31,49.7191,0.994429
W27ea9149,Cd876f846,18.1086,0.916615
W27ea9149,C67c37a12,45.8732,0.990389
W27ea9149,Cb973a905,23.9753,0.790042
W27ea9149,C6f4cd028,45.3701,0.990177
W27ea9149,C03f564aa,39.8412,0.97613
W27ea9149,Cd3bd76bf,38.3323,0.969976
W27ea9149,Cec5f6eff,35.9806,0.966969
W27ea9149,C2c40129e,35.8091,0.934814
W27ea9149,Ce99d7bc2,40.8575,0.982001
W27ea9149,Cb0ed3378,35.6542,0.937621
W27ea9149,C98ac534c,43.0379,0.985733
W27ea9149,C9c731140,40.547,0.976422
W27ea9149,C5d8dac2f,22.4678,0.689427
W27ea9149,Cc7bb2b00,30.2911,0.963582
W27ea9149,Cb8e3c792,21.3099,0.861017
W27ea9149,C3f89f796,20.7831,0.824359
W27ea9149,Ca02ab330,44.3211,0.985407
W27ea9149,C2ceb35c3,37.0684,0.961226
W27ea9149,Cb715551a,21.1035,0.652875
W27ea9149,C5c05ba3b,43.5202,0.984005
W27ea9149,Cb080c020,37.4878,0.961408
W27ea9149,C3dd7bb8e,44.2555,0.987054
W27ea9149,C9fac4ba4,18.1177,0.902595
W27ea9149,C7c06d267,29.7108,0.892282
W27ea9149,Ccf62aafe,42.9058,0.982875
W27ea9149,C98172c95,38.4764,0.97538
W27ea9149,C0d217d7c,36.7213,0.966563
W27ea9149,Cf4baee8c,44.2506,0.985734
W27ea9149,Cd3bce725,16.4194,0.624378
W27ea9149,Cdd8dc7db,46.8954,0.992037
W27ea9149,C54581443,30.3609,0.96063
W27ea9149,C8385064a,44.5624,0.988164
W27ea9149,C7bbb6ae4,38.0786,0.954402
W27ea9149,C2146669b,28.8593,0.830169
W27ea9149,C31f86f26,44.1899,0.987887
Wc6ec8603,C94e6d70a,37.4706,0.947064
Wc6ec8603,C7d32454d,32.5328,0.933249
Wc6ec8603,C6b76a076,34.3067,0.917287
Wc6ec8603,C893963b3,37.6008,0.949884
Wc6ec8603,C8591003f,37.2459,0.946534
Wc6ec8603,Cb41da3ab,33.772,0.951273
Wc6ec8603,C0bd77385,38.1382,0.954472
Wc6ec8603,C1f9d5eb1,22.4689,0.886068
Wc6ec8603,Cefc0cdaf,37.1307,0.95984
Wc6ec8603,C271cfb72,37.709,0.977927
Wc6ec8603,Cc81d560e,28.8152,0.866224
Wc6ec8603,C0deef62e,36.3203,0.94877
Wc6ec8603,Ceffdc00c,38.1844,0.952641
Wc6ec8603,Ca6a93aa2,30.7043,0.896775
Wc6ec8603,C3b54acc2,45.4364,0.987801
Wc6ec8603,Ca87e8973,31.9172,0.937324
Wc6ec8603,C8e4480ad,44.1698,0.985054
Wc6ec8603,C825ddd72,23.5405,0.802926
Wc6ec8603,C8486d59d,50.7406,0.996537
Wc6ec8603,Cfcb03346,23.8496,0.795782
Wc6ec8603,C4b7e178c,52.414,0.997533
Wc6ec8603,Cd8700140,36.9873,0.960881
Wc6ec8603,Cef234658,22.0727,0.863817
Wc6ec8603,Cae651f58,46.2762,0.993571
Wc6ec8603,C55f1ec5b,46.9151,0.991026
Wc6ec8603,C96a06969,47.6074,0.99219
Wc6ec8603,C146092f3,38.0471,0.958461
Wc6ec8603,Cdff0be35,27.6304,0.904496
Wc6ec8603,Cad2735a1,37.7928,0.962215
Wc6ec8603,C1cd092ac,38.6089,0.968791
Wc6ec8603,C59e6f56b,33.9939,0.965271
Wc6ec8603,C28a46b16,27.7496,0.83614
Wc6ec8603,Cf11f12e4,34.0173,0.919288
Wc6ec8603,C54ce8078,38.3693,0.959885
Wc6ec8603,C70624c38,37.0358,0.945064
Wc6ec8603,Ce78e008e,26.1376,0.792802
Wc6ec8603,C802b5973,37.2689,0.959707
Wc6ec8603,Cc1d438ce,26.495,0.788033
Wc6ec8603,C937a433b,32.5006,0.927808
Wc6ec8603,C8ef7ea4f,34.0142,0.947774
Wc6ec8603,Cb314ce8a,26.126,0.886086
Wc6ec8603,C77967049,20.9325,0.850469
Wc6ec8603,Ce4883f5c,30.4618,0.900502
Wc6ec8603,C9a4a9c95,45.7713,0.990295
Wc6ec8603,C4e72c80c,35.0512,0.926047
Wc6ec8603,C8d1033a0,37.781,0.951454
Wc6ec8603,C13a55498,37.8735,0.963404
Wc6ec8603,C1163e078,43.5367,0.983214
Wc6ec8603,Ce0ac6458,26.999,0.825154
Wc6ec8603,C3e998bfa,46.4804,0.990077
Wc6ec8603,Cda3312f9,28.3196,0.817948
Wc6ec8603,Cf98ebb25,29.1354,0.819593
Wc6ec8603,C659eb460,52.4532,0.996936
Wc6ec8603,Cf3448eef,50.5865,0.995919
Wc6ec8603,C6c2b13f5,38.1927,0.959348
Wc6ec8603,C38800993,27.8993,0.925066
Wc6ec8603,C7ab0dae7,28.2966,0.850397
Wc6ec8603,C9893d64b,30.2177,0.892463
Wc6ec8603,C6ea90b90,28.0629,0.851546
Wc6ec8603,C45ec8be7,43.4482,0.983425
Wc6ec8603,C64290874,43.553,0.984903
Wc6ec8603,C8f461599,22.1247,0.772169
Wc6ec8603,Cbcc811f6,44.216,0.9856
Wc6ec8603,C3dc04edf,30.2095,0.890941
Wc6ec8603,C9b65d6f0,37.7566,0.951311
Wc6ec8603,C0c690917,28.4354,0.818106
Wc6ec8603,C7a859f1b,39.9676,0.979235
Wc6ec8603,Cccc6e838,44.0312,0.985009
Wc6ec8603,Cb5495240,43.4638,0.983592
Wc6ec8603,C83f11422,47.6133,0.994266
Wc6ec8603,Cbb8967e3,25.6916,0.76695
Wc6ec8603,C0afdd4d8,49.9231,0.99582
Wc6ec8603,C15d3295a,23.5078,0.808619
Wc6ec8603,C7f588b60,48.8002,0.993052
Wc6ec8603,Cc217247a,52.6367,0.99722
Wc6ec8603,C6cd60028,39.7509,0.973034
Wc6ec8603,Cac60c455,45.4507,0.990235
Wc6ec8603,C461380e4,28.907,0.817863
Wc6ec8603,Cff0e794c,28.1059,0.863663
Wc6ec8603,C0a7febf1,19.5293,0.753524
Wc6ec8603,Cf3e6612c,32.1554,0.93109
Wc6ec8603,C80acaa23,37.4546,0.953194
Wc6ec8603,C7e7673f0,22.1278,0.652333
Wc6ec8603,C0bae52de,34.3424,0.929953
Wc6ec8603,C82ca9a73,43.2441,0.980461
Wc6ec8603,C8ded2238,37.3907,0.946082
Wc6ec8603,Cecc38202,28.9815,0.819779
Wc6ec8603,C1951a26a,27.4675,0.888202
Wc6ec8603,Cf2b7922a,26.3689,0.798254
Wc6ec8603,C16c3b681,37.8874,0.959586
Wc6ec8603,C828a6fdd,28.2585,0.875871
Wc6ec8603,C86a6c1c5,23.8054,0.772664
Wc6ec8603,Cf4fae414,38.2488,0.95296
Wc6ec8603,C2334b882,39.8507,0.976861
Wc6ec8603,C192dd818,32.4974,0.931874
Wc6ec8603,C73f28e1c,37.8977,0.973401
Wc6ec8603,C21bc4226,55.3736,0.998393
Wc6ec8603,C77282be5,27.6243,0.918374
Wc6ec8603,C8fe5b3f3,52.6105,0.997157
Wc6ec8603,C01885c26,43.6208,0.984379
Wde697663,C62cb2cac,45.6929,0.989116
Wde697663,C19febfb0,37.4143,0.951169
Wde697663,C0415c209,28.5225,0.821012
Wde697663,Cf04afd9e,20.8426,0.71074
Wde697663,C631dc0d8,38.0791,0.970033
Wde697663,Cf547f11f,33.6371,0.930321
Wde697663,Ccb6fa6a8,40.7008,0.982611
Wde697663,Cdba798f0,34.2918,0.947806
Wde697663,C0a69a5a0,21.1807,0.73388
Wde697663,C72630a88,47.4159,0.992013
Wde697663,C87f42e03,29.3766,0.897134
Wde697663,Cc4f70302,38.1391,0.957066
Wde697663,Ccf715d86,35.8163,0.940645
Wde697663,Ccd182b69,35.1699,0.934647
Wde697663,C0a565d42,38.7991,0.96765
Wde697663,C3ca04565,42.9191,0.987115
Wde697663,C8594579b,39.9632,0.97848
Wde697663,C27853a3c,26.8866,0.905394
Wde697663,C61407672,37.6056,0.959708
Wde697663,C855c3892,30.0452,0.959263
Wde697663,Cdee1dc2c,37.9919,0.960496
Wde697663,Cd9069f42,38.363,0.949598
Wde697663,C26721a8c,38.2832,0.947776
Wde697663,C34df5e44,21.5698,0.862674
Wde697663,C4f88edfd,27.9235,0.863626
Wde697663,C92d2bac5,48.6265,0.994524
Wde697663,C8a086378,35.8432,0.949808
Wde697663,C8ecfe184,16.9259,0.836105
Wde697663,C736169f9,37.9,0.982768
