wiring,config,psnr,ssim,area,power,delay
Wd121c5f8,C0dd74876,36.606,0.962803,1723.269552,0.939,1.86
Wd121c5f8,C41785166,23.4604,0.850936,1729.839759,0.9736,1.99
Wd121c5f8,C3128ded5,47.1963,0.991575,1809.620749,1.188,1.85
Wd121c5f8,C61f60fd7,9.92576,0.328703,1717.637948,0.9133,1.79
Wd121c5f8,C9e70f372,33.6736,0.947021,1943.840546,1.2477,1.98
Wd121c5f8,C71f07c44,38.9459,0.970739,1649.589454,0.8703,1.63
Wd121c5f8,C4d9b9118,25.5182,0.630532,1906.765843,1.054,1.35
Wd121c5f8,C783a0518,42.3022,0.987958,1630.817455,1.0028,1.61
Wd121c5f8,C5d9c94df,19.1644,0.552236,1625.185854,0.8726,1.74
Wd121c5f8,C47095e7d,45.1172,0.989439,1894.094742,1.237,1.53
Wd121c5f8,C208555e9,31.7036,0.93018,1849.980555,1.093,1.67
Wd121c5f8,C35c945d3,30.9211,0.878838,2101.52534,1.4101,1.94
Wd121c5f8,Ca7bfb5e2,33.1695,0.931424,2069.612938,1.3161,1.7
Wd121c5f8,C85fc8dc8,39.7322,0.978333,2112.319241,1.3836,1.9
Wd121c5f8,C239eae5a,45.9967,0.991698,2021.744345,1.2854,1.65
Wd121c5f8,Caef0d311,39.1748,0.965663,1781.462747,1.1118,1.83
Wd121c5f8,C09f14425,40.9695,0.971311,1776.30045,1.0611,1.56
Wd121c5f8,C59f2624b,32.1777,0.932433,1864.528855,1.0197,1.67
Wd121c5f8,C79de745b,31.2499,0.877491,1905.357947,1.1202,1.74
Wd121c5f8,Cc7b1fb91,37.1216,0.992332,1911.458851,1.0852,1.73
Wd121c5f8,C8d9d80aa,29.7651,0.957752,1908.173745,1.249,1.87
Wd121c5f8,Cc27866d6,33.2504,0.93854,1774.892554,1.0877,1.88
Wd121c5f8,C4d7e8082,42.0357,0.974125,2102.463944,1.4316,1.82
Wd121c5f8,C450d746d,39.8112,0.979961,1819.006745,0.9947,1.7
Wd121c5f8,C009a15ef,37.6384,0.991476,1827.454149,1.1607,1.7
Wd121c5f8,C2b5a3d51,41.7535,0.984657,1949.002844,1.1387,1.95
Wd121c5f8,C0317596b,32.5292,0.913529,1998.279351,1.2836,1.97
Wd121c5f8,Cc796b3d0,35.884,0.932547,1857.020048,1.2556,1.6
Wd121c5f8,C8a6d0f21,27.0326,0.853923,1634.571852,0.9474,1.85
Wd121c5f8,Cb088436e,30.1235,0.870853,1583.418151,0.8388,1.58
Wd121c5f8,C9e086de8,43.1917,0.985951,1956.980956,1.2374,1.89
Wd121c5f8,C51faea3a,37.7416,0.993088,1905.827243,1.1592,1.47
Wd121c5f8,C77b98dc5,47.8784,0.992756,2167.227339,1.4732,1.85
Wd121c5f8,C07c7d14b,38.5859,0.990108,1834.49365,1.138,1.58
Wd121c5f8,C7981d054,31.305,0.876863,1785.217146,1.0742,1.66
Wd121c5f8,C86d85649,30.956,0.860017,1780.524152,1.0425,1.92
Wd121c5f8,Cdc146e5d,32.3514,0.939764,1648.650854,0.9227,1.53
Wd121c5f8,Cf830a004,32.2306,0.933798,1593.273452,0.8238,1.31
Wd121c5f8,C10d0a8a6,39.358,0.958429,1949.941442,1.2172,1.77
Wd121c5f8,C906a00ee,37.5144,0.955685,1996.871444,1.3685,1.99
Wd121c5f8,Cf2a35077,32.93,0.937461,1975.752941,1.084,1.82
Wd121c5f8,Cf0fc97af,42.0612,0.977836,1903.011443,1.1471,1.67
Wd121c5f8,C4bb0f2be,39.3691,0.986246,1788.03295,1.1028,2.13
Wbac77913,C7dcd5630,56.5367,0.998719,3308.095601,2.0656,2.21
Wbac77913,C3f47e8ef,42.4718,0.977582,2516.386528,1.4094,2.04
Wbac77913,C0124aac7,35.3935,0.933372,2564.255122,1.1827,1.65
Wbac77913,C9945642f,33.5819,0.90625,2506.531224,1.2303,1.66
Wbac77913,C84b972de,45.5564,0.989216,2621.979025,1.4972,2.26
Wbac77913,C6f112eed,33.7712,0.890182,2482.596929,1.2739,1.93
Wbac77913,Cf570bcf7,41.8753,0.987544,2481.658329,1.3411,2.02
Wbac77913,C7aa4b701,45.8911,0.992695,2549.237524,1.615,2.03
Wbac77913,C87571e09,35.3777,0.915103,2561.908627,1.401,2.22
Wbac77913,Cfc2249fb,30.7893,0.892395,2765.115521,1.5495,1.98
Wbac77913,C79060b49,50.8622,0.996735,2988.502318,1.7718,2.14
Wbac77913,Cb8b95c51,44.6629,0.986922,2496.675925,1.2902,1.93
Wbac77913,Cb1a4f4e3,45.2633,0.989595,2651.075625,1.572,2.31
Wbac77913,C1e934c96,33.7917,0.91653,2588.189427,1.2457,2.2
Wbac77913,Ca4393966,46.3827,0.991487,2719.593419,1.5252,2.14
Wbac77913,Ca5a86ee7,26.7139,0.743034,2665.154628,1.346,2.38
Wbac77913,C665b06c4,41.191,0.983191,2671.724819,1.5918,1.8
Wbac77913,Ca61f4e60,47.6554,0.992972,2517.325124,1.4544,1.75
Wbac77913,Cf0150ec6,40.9753,0.984209,2208.056433,1.2882,1.78
Wbac77913,C96f3f805,46.0087,0.995627,2680.641523,1.6641,1.91
Wbac77913,C0cc1e94e,26.263,0.739044,2671.255519,1.4743,2.17
Wbac77913,C86969d0b,54.1755,0.997941,3228.31461,2.0678,2.02
Wbac77913,C9991ed83,38.3718,0.98917,2803.128823,1.6601,2.3
Wbac77913,C8a5209cf,40.8019,0.979724,2835.510516,1.8168,2.61
Wbac77913,C6959bab1,47.0869,0.991856,2876.808917,1.8587,2.25
Wbac77913,Cce8322f9,42.6492,0.982787,2698.944224,1.3981,1.83
Wbac77913,Cb8fca6fb,35.1679,0.915071,2668.439723,1.4971,1.88
Wbac77913,Caf9b77e3,25.928,0.694768,2710.207422,1.5296,2.14
Wbac77913,Cbc15b60c,48.7762,0.995104,3011.02871,1.7641,1.7
Wbac77913,C9ae742d2,42.7567,0.981501,2437.074831,1.4524,2.02
Wbac77913,C94093d4c,45.9131,0.992239,2644.505424,1.5314,1.77
Wbac77913,C6c33b195,40.4802,0.978,2714.900419,1.4381,1.8
Wbac77913,C5f5ebf38,42.8952,0.982955,2543.605927,1.5018,1.86
Wbac77913,C02d5e8d4,40.6197,0.986814,2825.185919,1.6115,1.9
Wbac77913,C3093a82d,45.5908,0.99473,2868.361517,1.7836,2.05
Wbac77913,Cac7b84c7,39.6898,0.983672,2679.233624,1.5393,1.97
Wbac77913,Cc086beb1,44.2537,0.983926,2838.32632,1.4749,2.31
Wbac77913,C6f31955c,43.0182,0.985434,2936.879313,1.7672,1.71
Wbac77913,C5ab09833,43.3706,0.982087,2845.835116,1.7834,1.89
Wbac77913,Cb1e46afc,25.9176,0.701806,2345.092029,1.2506,1.66
Wbac77913,Cecf8d868,40.4631,0.985048,2499.022425,1.5187,1.68
Wbac77913,C53e3ee7e,39.2638,0.97288,2618.693922,1.3996,1.8
Wbac77913,C61dbe4ef,40.9036,0.982255,2408.447531,1.4824,1.86
Wbac77913,C89ad1b3f,41.4949,0.978884,2321.157729,1.2436,2.08
Wbac77913,C907f0a8e,45.5272,0.994402,2293.469031,1.352,1.7
Wbac77913,Cb2bcf10b,34.4768,0.901267,2591.005222,1.3966,1.85
Wbac77913,C32398c41,49.0906,0.995995,2782.948917,1.7683,1.85
Wbac77913,Ce62cfe64,34.663,0.93069,2794.681419,1.3748,2.18
Wbac77913,C7faa2f5e,47.7834,0.994877,2989.44091,1.6395,1.59
Wbac77913,C7ac87e45,50.5825,0.996926,2919.984516,1.8578,2.07
Wbac77913,Cde08aeb1,50.2165,0.996356,2974.892614,1.852,2.15
Wbac77913,C63fe6fef,46.1337,0.990518,2813.453419,1.7049,2.22
Wbac77913,C317fc1a6,40.335,0.976128,2486.820625,1.4481,2.01
Wbac77913,C3cd1644f,26.0824,0.69504,3017.129609,1.6858,1.81
Wbac77913,C7b619ce3,36.1366,0.940906,2889.949318,1.6276,2.33
Wbac77913,Cf0aff3de,43.004,0.991174,2730.856625,1.4717,2.03
Wbac77913,C856a4a57,40.33,0.984062,2926.085413,1.6104,1.94
Wbac77913,C7ff5a75d,39.4732,0.967923,2601.799129,1.3608,2.02
Wbac77913,Ccae8f85a,50.9468,0.996597,2906.374817,1.7675,2.01
Wbac77913,C8c99c8e4,44.3585,0.983686,2772.155017,1.6049,1.9
Wbac77913,C7e1da1b3,42.1193,0.978926,2588.658722,1.539,1.88
Wbac77913,Cb25242cc,42.6225,0.983891,2609.777225,1.6114,2.01
Wbac77913,C655ca5c1,39.6331,0.983142,2403.754531,1.4992,1.91
Wbac77913,C7340a511,48.651,0.994626,2583.027123,1.5793,1.68
Wbac77913,C61522e1e,35.243,0.915148,2692.843323,1.4858,1.83
Wbac77913,C37ab4d85,39.2047,0.976606,2725.225021,1.4285,1.99
Wbac77913,Cb1a9a0ab,47.5841,0.992836,2919.515212,1.6569,1.86
Wbac77913,Cff5becb9,43.4489,0.982926,2529.526924,1.3856,2.11
Wbac77913,Cb9c2a078,52.7084,0.997349,3045.75691,1.8595,1.7
Wbac77913,Ca9323a15,26.0015,0.721314,2487.289926,1.0723,1.79
Wbac77913,C5025f927,48.4502,0.9942,2737.896125,1.7399,2.04
Wbac77913,C6a8ef181,47.9151,0.993119,2497.614524,1.5523,2.16
Wbac77913,C72305dc1,51.4637,0.997073,2953.304811,1.8669,1.93
Wbac77913,C5c6afce3,34.4582,0.948093,2896.988824,1.5866,2.12
Wbac77913,C9f0a2431,48.8836,0.995042,3097.849211,2.0054,1.82
Wbac77913,Cb4c3edbb,40.3273,0.978984,2601.799123,1.4742,1.72
Wbac77913,Cbf328d73,43.4208,0.992483,2581.149923,1.5989,2.02
Wbac77913,C1904f8f7,48.1988,0.993274,2995.072514,1.6803,2.16
Wbac77913,C21a543cf,48.9834,0.994984,2696.597719,1.5585,1.86
Wbac77913,C4c9d9a34,26.0404,0.698146,2733.672422,1.3572,2.14
Wbac77913,Cc910ab38,40.2379,0.975433,2500.899628,1.3991,1.86
Wbac77913,C62ab2572,31.1351,0.899352,2736.018918,1.3719,1.71
Wbac77913,C5f2b698f,38.2835,0.967279,2339.460433,1.3114,1.85
Wbac77913,C3f65742b,33.3825,0.982033,2639.343128,1.5047,2.21
Wbac77913,C0d7bd95c,49.7503,0.996683,2685.334522,1.7075,1.83
Wbac77913,C048380b2,40.4317,0.975896,2780.133124,1.7421,2.68
Wbac77913,C642c6c23,42.3042,0.98326,2555.807724,1.4479,1.79
Wbac77913,Cdb866c97,35.028,0.91381,2684.865223,1.4399,2.02
Wbac77913,C3146802c,25.9419,0.714113,2815.330623,1.3902,2.15
Wbac77913,Cc2250b55,39.3056,0.967202,2654.360724,1.4264,1.61
Wbac77913,C9c641302,37.4128,0.954788,2780.133117,1.6304,2.65
Wbac77913,C32e0c30b,44.1273,0.983793,2796.558617,1.6608,1.98
Wbac77913,C71d0d414,34.1028,0.938944,2505.123329,1.5425,1.77
Wbac77913,C71235f51,44.6508,0.993793,2789.04982,1.5841,1.91
Wbac77913,Cca41b499,26.0256,0.734611,2781.07172,1.4731,1.82
Wbac77913,C00bd0487,34.8699,0.910417,2531.404132,1.2092,2.22
Wbac77913,C47e81b54,38.6195,0.975568,2602.268426,1.4805,2.15
Wbac77913,C2904ff2e,22.8485,0.703143,2305.201535,1.0858,2.19
Wbac77913,C732d7d19,42.6816,0.979864,2422.995827,1.3615,1.64
Wbac77913,Cde89d8cd,43.4302,0.98439,2622.917625,1.4736,2.19
Wb831c8ac,C784dabaf,29.0111,0.923944,2122.174539,1.37,1.84
Wb831c8ac,C2d06f7b0,31.2424,0.879372,1850.919148,1.0588,1.81
Wb831c8ac,C9dabc97b,32.4993,0.902266,2053.656737,1.2104,1.7
Wb831c8ac,C87d46ced,26.7032,0.907924,2036.761942,1.2523,2.34
Wb831c8ac,C52a90d13,41.3013,0.978282,1967.305548,1.2995,2.65
Wb831c8ac,C548b474a,33.6736,0.904026,2204.302034,1.4399,1.44
Wb831c8ac,C3e2f7353,32.9299,0.906005,1884.708743,1.1948,1.76
Wb831c8ac,Cdccd2177,27.3255,0.838431,2148.455339,1.2564,1.76
Wb831c8ac,C0449fa8d,41.2232,0.973315,2259.210135,1.5738,1.77
Wb831c8ac,C5417a543,44.8421,0.989588,2158.779942,1.356,1.83
Wb831c8ac,C7c82e642,43.3642,0.985498,2123.582435,1.4867,2.21
Wb831c8ac,Cf7c2e85e,28.2669,0.838543,1645.365754,0.971,1.72
Wb831c8ac,C045e2d01,31.4593,0.878593,1832.616448,0.9831,1.73
Wb831c8ac,Cc5260a09,32.8878,0.892004,1936.801046,1.2357,1.66
Wb831c8ac,C751f4b91,31.1502,0.867313,1997.340743,1.2595,1.63
Wb831c8ac,C4531b3ee,44.357,0.987534,2274.697037,1.6223,1.85
Wb831c8ac,C75a82335,47.332,0.993442,2370.434237,1.6995,1.71
Wb831c8ac,C3eb25304,40.8964,0.983438,2023.621545,1.3104,1.79
Wb831c8ac,C259aa22d,26.6525,0.723294,2025.029451,1.2624,1.67
Wb831c8ac,Cbdf18f27,29.0022,0.843822,1758.467048,0.9629,1.62
Wb831c8ac,Cd414ea94,26.2447,0.762711,2058.349746,1.1474,1.81
Wb831c8ac,C48ac5537,30.4346,0.893902,2165.819438,1.3964,1.7
Wb831c8ac,C9f4c75bf,41.2758,0.978118,2354.947329,1.6284,1.55
Wb831c8ac,C82f5f304,31.5442,0.889607,1957.919544,1.1793,1.64
Wb831c8ac,C8a65176c,20.6651,0.761914,1941.024749,1.0325,1.85
Wb831c8ac,Cbd04bf2d,43.6933,0.992981,2254.986437,1.6132,1.81
Wb831c8ac,C094d75b0,30.5753,0.895567,2254.047836,1.3694,1.85
Wb831c8ac,Cc7a6db43,38.3364,0.959712,2006.726745,1.1167,2.13
Wb831c8ac,Cf4de4bea,36.3509,0.966398,1990.770544,1.2541,1.94
Wb831c8ac,Cb9e34e63,38.0518,0.97805,1943.840552,1.2813,1.8
Wb831c8ac,C0654961c,33.2494,0.893174,2041.924239,1.2493,2.05
Wb831c8ac,Cb092d506,34.6635,0.951627,1746.734551,1.0151,2.44
Wb831c8ac,C1041b1cb,50.481,0.995221,2493.390829,1.8758,1.82
Wb831c8ac,C5fde7383,52.7622,0.997552,2583.965722,1.9265,1.59
Wb831c8ac,Cbcce62df,39.9645,0.966626,2138.130735,1.241,1.57
Wb831c8ac,Ccff306c0,29.1161,0.871063,1923.191342,1.0783,1.66
Wb831c8ac,Cf783b701,36.363,0.94319,1960.266047,1.2457,2.35
Wb831c8ac,C4ef36020,25.3677,0.606984,1764.098647,1.0135,1.51
Wb831c8ac,C6839749c,33.3849,0.915236,1872.976247,1.2453,2.43
Wb831c8ac,Ca641e687,31.9785,0.971898,2033.476838,1.2912,1.38
Wb831c8ac,Ccadb27b2,42.031,0.972954,2220.727537,1.6341,2.27
Wb831c8ac,C55dd8748,31.0226,0.881028,1728.431847,0.9389,1.46
Wb831c8ac,Cd33e3d8f,17.9484,0.633456,2024.560147,1.1636,2.14
Wb831c8ac,Cc7fc3996,37.4264,0.970981,1978.568751,1.1464,1.91
Wb831c8ac,C51fe0e03,27.2582,0.836699,2260.618039,1.439,1.77
Wb831c8ac,C706555cd,34.0264,0.934153,1798.357549,1.1416,2.32
Wb831c8ac,Cb4af60dc,25.1995,0.69022,2095.424441,1.2724,1.83
Wb831c8ac,C42fc7848,39.9143,0.973188,2081.814741,1.3901,2.56
Wb831c8ac,C130aa1e1,29.3173,0.865359,2011.419744,1.2144,1.59
Wb831c8ac,C79456405,30.3495,0.859061,2109.503447,1.3549,1.8
Wb831c8ac,C5b35acae,29.9151,0.924713,1689.479949,0.9821,1.48
Wb831c8ac,C39abee2a,43.6112,0.987448,2221.196843,1.5362,1.96
Wb831c8ac,C98e8bd29,30.236,0.915012,1823.230449,1.0168,1.84
Wb831c8ac,C49c40133,22.6098,0.671705,2189.284445,1.3769,1.73
Wb831c8ac,C2b4bb0b3,26.3096,0.706719,2160.187841,1.3937,2.09
Wb831c8ac,C13f46a88,23.1366,0.658088,2028.31455,1.2293,1.76
Wb831c8ac,Ca994c098,22.823,0.682147,2164.411537,1.2166,1.67
Wb831c8ac,Ca26a887d,45.3575,0.991469,2147.516746,1.3917,2.0
Wb831c8ac,C98c2811e,35.8469,0.952091,1955.103741,1.1724,1.56
Wb831c8ac,C53dec9de,33.3694,0.913961,1982.79244,1.3157,1.84
Wb831c8ac,Cba9b86a0,28.9688,0.865485,2091.670037,1.1883,1.68
Wb831c8ac,Cae2ddd6a,29.5262,0.890293,2059.757638,1.2887,2.46
Wb831c8ac,C24a7dd01,31.5337,0.881461,2148.455343,1.2288,2.37
Wb831c8ac,C1a46220c,13.8069,0.41875,1803.050553,0.8977,1.79
Wb831c8ac,C11b5b764,47.525,0.992464,2080.876137,1.4005,1.56
Wb831c8ac,C73098f73,32.822,0.909259,1963.551145,1.2999,1.97
Wb831c8ac,C898284e9,23.8907,0.703718,1842.941049,1.1589,1.46
Wb831c8ac,Cb677b05a,26.222,0.705415,2124.521046,1.3649,1.61
Wb831c8ac,Cf4df84a8,29.3485,0.870715,1968.713444,1.1375,2.61
Wb831c8ac,Cfebca9a6,34.0016,0.906534,2233.398636,1.4672,2.07
Wb831c8ac,C755acd76,26.722,0.869548,2000.15655,1.1547,2.58
Wb831c8ac,Ca8aed7e6,42.7,0.9919,2103.402544,1.4592,1.85
Wb831c8ac,C909cc3d3,41.1766,0.972781,1784.747846,1.206,1.61
Wb831c8ac,C63d5398b,33.1061,0.887549,2025.498743,1.2446,1.64
Wb831c8ac,C93a2de66,43.5554,0.982033,2026.437341,1.444,1.5
Wb831c8ac,Cf20a6494,27.7162,0.866475,2093.54724,1.2573,1.76
Wb831c8ac,Cd33b4a53,43.3752,0.982978,2325.850734,1.5329,1.89
Wb831c8ac,Cfcdd8634,36.0389,0.958144,2113.257847,1.3399,1.86
Wb831c8ac,C24abd044,23.0499,0.802207,1764.09865,0.8922,1.76
Wb831c8ac,C31cd55e9,26.2807,0.729476,2007.665343,1.2273,1.71
Wb831c8ac,C8fbbcd7d,19.0757,0.653838,1844.818245,1.0139,1.86
Wb831c8ac,C8effade0,36.5926,0.978759,1977.160844,1.3658,2.24
Wb831c8ac,C726dfcc5,16.5688,0.728945,1995.463544,1.054,1.57
Wb831c8ac,Ce18eb286,42.0759,0.978869,2176.613341,1.4955,1.82
Wb831c8ac,C1f7af744,42.3683,0.987352,2198.201141,1.4487,2.04
Wb831c8ac,Ce0dafccf,26.3303,0.686557,2142.823735,1.3212,2.18
Wb831c8ac,Cd10746f2,33.3335,0.878351,2181.306338,1.3896,1.64
Wb831c8ac,C77df45d5,22.5366,0.712675,2124.990339,1.1729,1.53
Wb831c8ac,Cea7fd527,38.2278,0.975774,2303.324338,1.4886,1.83
Wb831c8ac,C193db724,36.7485,0.969322,2181.306341,1.3977,1.73
Wb831c8ac,Cc2607cb3,22.0059,0.830622,2094.485844,1.4137,2.42
Wb831c8ac,C43ad41c5,22.2494,0.719021,2040.047046,1.1964,1.99
Wb831c8ac,C3a95b1ba,30.039,0.875866,1774.42325,1.0196,1.5
Wb831c8ac,C80a65237,25.2408,0.600271,1915.213251,1.1771,1.58
Wb831c8ac,Cd93aea2e,36.6369,0.954911,2083.222637,1.3257,1.72
Wb831c8ac,C5b731ee5,36.3912,0.979275,2200.078337,1.5088,1.83
Wb831c8ac,C2887efaf,28.0257,0.891956,1809.620749,1.0995,1.66
Wb831c8ac,C8b1aa44e,36.645,0.952811,2104.810437,1.263,1.48
Wb831c8ac,Cffdcfe83,22.4135,0.681543,2208.995041,1.3704,2.02
Wb831c8ac,C537ac45b,37.237,0.962907,2256.863643,1.5419,2.42
Wf5817153,C72df0c5c,35.8752,0.960736,3177.160905,2.2198,1.94
Wf5817153,C5ad9b28b,21.3999,0.513884,3350.801904,2.025,2.37
Wf5817153,Caa4a57aa,23.4737,0.541855,2960.344312,1.7271,2.29
Wf5817153,C7dd5d193,37.7293,0.958471,3032.147209,1.901,1.96
Wf5817153,C05ecbf8e,25.8298,0.743696,3095.972011,1.9131,1.95
Wf5817153,Cb7149cbe,27.6384,0.755977,3103.011514,1.7958,2.26
Wf5817153,Caffae9ee,40.1771,0.979566,3087.524611,1.9136,2.11
Wf5817153,C2e5b9a0c,16.133,0.767404,3171.998612,1.9578,2.46
Wf5817153,C8286549c,35.0092,0.941748,3118.96771,2.0034,2.4
Wf5817153,Cd27b347c,46.2047,0.989241,3332.4992,2.1969,2.27
Wf5817153,C2acd4d5a,23.2501,0.8214,2937.817916,1.8157,2.72
Wf5817153,Cdfc3f5b3,52.8794,0.997151,3592.022093,2.5604,2.18
Wf5817153,Cd7ea4da0,27.546,0.877111,3047.164816,1.8576,1.94
Wf5817153,Cdd62c2e2,28.9653,0.781871,3118.029106,2.1144,2.02
Wf5817153,C35e65623,39.5393,0.974577,3118.49841,1.8343,2.2
Wf5817153,Cf81fd9a6,43.8978,0.989101,3051.388508,1.9087,2.97
Wf5817153,C7f61b219,29.9781,0.965581,3137.270414,1.9769,2.21
Wf5817153,C33a9f315,46.0065,0.99309,3363.942303,2.2012,2.79
Wf5817153,Cf30d8f5d,44.8076,0.988096,3236.292707,2.319,2.23
Wf5817153,C238b45cd,40.4449,0.975621,2826.593815,1.8436,2.32
Wf5817153,Ce80a3c0a,32.841,0.916225,3139.14761,1.8904,2.09
Wf5817153,C716b3b10,28.6936,0.803809,3009.62081,1.9754,2.14
Wf5817153,C069e2f49,36.9824,0.951116,3080.015807,2.0008,2.17
Wf5817153,Cfcbce934,40.8995,0.980928,3294.955205,2.4511,2.3
Wf5817153,Cdd68f8d9,45.3157,0.98796,3264.450713,2.2722,3.11
Wf5817153,C57a1605d,36.5987,0.957463,2633.711521,1.7411,2.47
Wf5817153,Ce23cb91f,28.5141,0.901595,3105.827307,1.7128,2.25
Wf5817153,C74213bc6,28.1835,0.857788,2984.74791,1.7758,2.05
Wf5817153,C1c0b3096,36.2681,0.949266,2842.080718,1.7827,2.36
Wf5817153,C22fdfabf,37.3151,0.957557,3172.937204,1.8175,1.92
Wf5817153,C139a93bd,34.9477,0.947189,2861.322014,1.8006,2.24
Wf5817153,C86ffea90,32.4608,0.955397,3259.757707,2.2205,2.42
Wf5817153,C08a55a5f,49.6984,0.995286,3264.450706,2.1975,2.18
Wf5817153,Cf08c2dcf,37.1172,0.956757,3080.485107,2.0452,2.05
Wf5817153,C06d83cd1,32.8972,0.913577,2867.892218,1.8251,1.99
Wf5817153,C3b90f4ef,27.9507,0.788762,2813.453418,1.6215,2.08
Wf5817153,Cce3afc4d,27.7627,0.798168,3340.4773,2.1659,2.08
Wf5817153,Cf6edeb96,28.4443,0.80352,2869.769417,1.7919,2.01
Wf5817153,Cfd2f398e,27.4368,0.860962,3276.183206,2.147,2.35
Wf5817153,Cfaa0bfe3,47.1559,0.99168,3417.911805,2.4111,2.44
Wf5817153,C4bce7b95,30.0757,0.953132,2854.751814,1.6008,2.24
Wf5817153,C26694793,46.8549,0.992071,3540.868401,2.3149,2.15
Wf5817153,C514b7d86,31.9994,0.914505,2588.658726,1.5831,2.03
Wf5817153,Cd74434fe,38.9662,0.979141,3187.485512,2.2495,2.45
Wf5817153,Ca1fe53bc,36.9963,0.962501,2953.774119,1.9249,2.09
Wf5817153,C09b96219,26.8359,0.821007,2977.239115,1.8163,2.48
Wf5817153,C5355e4bd,44.6782,0.98822,3348.455399,2.4105,2.97
Wf5817153,Cbd5d7041,37.2308,0.969518,3159.796813,2.085,2.37
Wf5817153,C195df193,43.1109,0.990137,3079.546515,2.0555,2.0
Wf5817153,C2e2b6aa3,30.7877,0.917669,2991.787417,1.6172,2.4
Wf5817153,Ca30b9be4,37.3522,0.964052,2813.922716,1.8666,2.3
Wf5817153,C623560f5,28.5074,0.797263,2827.532415,1.8016,2.28
Wf5817153,C90128f3b,34.5443,0.917849,2951.427611,1.8363,2.18
Wf5817153,Cba30949f,37.489,0.962268,3470.473404,2.5473,2.25
Wf5817153,C3884d642,43.9222,0.994686,3166.836305,2.1345,2.21
Wf5817153,C4d6cac14,28.9406,0.766886,3150.880105,2.175,2.59
Wf5817153,C528fe6da,28.8911,0.775295,2951.427611,1.9692,2.3
Wf5817153,C6cac46d9,26.8351,0.710281,2842.550015,1.5703,2.25
Wf5817153,Cf3eb4ca7,29.8625,0.958682,3224.090907,2.0178,2.14
Wf5817153,C4bf87749,42.4026,0.989313,3054.204309,1.9514,2.06
Wf5817153,Cca118197,37.6851,0.9485,3136.80111,1.9322,1.96
Wf5817153,Ccf2fce6a,27.3489,0.814139,3378.021298,2.4181,2.35
Wf5817153,C061ef12a,33.9015,0.920561,3196.402203,1.9971,2.22
Wf5817153,C8348d8a2,41.1844,0.976509,2871.177314,1.8124,2.35
Wf5817153,Ceff6054c,27.304,0.791169,3215.643507,2.0123,2.0
Wf5817153,C108473ff,39.5993,0.978212,3316.073701,2.0145,2.46
Wf5817153,C674c0c89,34.9153,0.946866,2950.958319,1.9174,2.48
Wf5817153,C078dada3,28.7218,0.801665,2853.343914,1.851,2.01
Wf5817153,Cbdcb5b64,42.496,0.98527,3207.665404,2.0925,2.31
Wf5817153,Ca8076f6c,37.2347,0.952054,3103.480815,1.9425,2.71
Wf5817153,C5243af36,36.3518,0.949806,3300.586805,2.0975,2.11
Wf5817153,Cced8852e,37.3395,0.953911,3025.107713,2.0218,1.86
Wf5817153,C62151bae,26.8724,0.781627,2562.377923,1.3465,1.92
Wf5817153,C5c449009,27.7216,0.805837,3002.112014,1.7534,2.13
Wf5817153,C520f3608,39.1301,0.975668,2658.584419,1.7258,1.8
Wf5817153,C2b4a0e34,44.1168,0.989836,3203.441704,2.185,2.03
Wf5817153,C9be66ad8,43.024,0.987548,3050.449916,2.0953,2.17
Wf5817153,Cc7c3e371,44.0077,0.987689,3368.166003,2.2138,2.45
Wf5817153,C9de7cbfc,43.7126,0.985728,3132.577413,2.1969,2.81
Wf5817153,Ca88396cd,24.4851,0.919411,3152.288009,2.1513,2.53
Wf5817153,C254034aa,29.6389,0.946686,2804.067419,1.8334,2.65
Wf5817153,Cfcb75a62,44.2034,0.987891,3240.047106,1.989,2.46
Wf5817153,C9639a95b,35.9468,0.941229,3049.511315,1.7195,2.63
Wf5817153,C6a80ab9b,35.8502,0.958233,3222.683007,2.1729,2.42
Wf5817153,Cda246454,27.228,0.863405,2989.440914,1.7256,2.02
Wf5817153,C6b4f7e5d,43.1625,0.985148,3076.730711,1.9912,2.61
Wf5817153,C385298e2,34.5579,0.947114,3019.006809,1.815,2.16
Wf5817153,Cd856d0e7,25.8468,0.693158,2996.011114,1.8001,1.99
Wf5817153,C965ac458,40.3931,0.981057,3026.984914,1.9139,1.95
Wf5817153,C6a4dfc83,37.6213,0.95795,3180.446008,2.1255,2.17
Wf5817153,Cff50f81d,44.6962,0.986734,2879.155414,1.9639,2.36
Wf5817153,C208f6d48,41.1368,0.98008,3346.108903,2.2321,2.15
Wf5817153,C6b2bf568,31.6523,0.913229,2828.001715,1.6348,2.12
Wf5817153,Cec2e9aa0,44.5567,0.994936,3398.201205,2.4738,2.47
Wf5817153,C15853c6a,44.0353,0.987802,3216.112807,2.0979,2.29
Wf5817153,C4fd1284f,40.6873,0.978061,3047.164812,1.8802,2.45
Wf5817153,C127fb8e3,35.8782,0.952798,2961.282918,1.9289,2.02
Wf5817153,Cb220c1b0,28.7851,0.781583,3176.222308,1.9074,1.9
Wf5817153,C51490648,32.3425,0.915417,2820.492915,1.7762,1.96
Wf5817153,C401e42f7,27.1303,0.828896,2927.962616,1.9317,2.39
W45608ed3,C0c513161,21.5369,0.583266,1942.901941,1.1406,1.55
W45608ed3,Cbad85fe4,38.8881,0.982515,2057.411141,1.1511,2.59
