wiring,config,psnr,ssim
Wef5c7456,C43bfd362,44.792,0.994371
Wef5c7456,C8613285f,33.0279,0.979721
Wef5c7456,C0ccb3c5c,42.0564,0.984605
Wef5c7456,C430b712a,28.5754,0.956325
Wef5c7456,C1c5ff5a1,40.3371,0.980468
Wef5c7456,Ca7179cea,37.1046,0.966974
Wef5c7456,C88e955e7,28.0086,0.805647
Wef5c7456,C80bd9efb,37.5795,0.9691
Wef5c7456,Cd11cb886,39.6264,0.977994
Wef5c7456,C39c3f19f,44.4717,0.991325
Wef5c7456,C5958a20a,44.4246,0.991492
Wef5c7456,C069cedac,36.5129,0.956274
Wef5c7456,C4d377282,42.9125,0.98545
Wef5c7456,Cf407afee,42.9821,0.986705
W79992548,C8c7b244b,42.1536,0.982781
W79992548,C647ee3ee,45.1465,0.985926
W79992548,Cf9a993d3,38.2157,0.966138
W79992548,C67a51d55,42.3919,0.979314
W79992548,Cb0e4dfe8,44.3482,0.99001
W79992548,Cf0cb08d8,33.7878,0.957152
W79992548,C464020d0,36.5734,0.959625
W79992548,Cc7fbd15b,43.2578,0.988685
W79992548,Ccb4e35df,36.9795,0.949018
W79992548,C00bb5b21,37.929,0.950609
W79992548,Ca2d3491e,38.3511,0.976066
W79992548,Cb521b0af,38.1925,0.964407
W79992548,C7909941a,47.4817,0.993356
W79992548,Ce1bfa8e9,47.2013,0.992672
W79992548,Cadfdf940,33.8362,0.910492
W79992548,Ce07b110a,44.3807,0.989063
W79992548,C3bde523c,39.3517,0.993656
W79992548,Cbdaf0794,36.1538,0.946142
W79992548,Ce3b6d2d2,42.7263,0.985012
W79992548,C9c44857b,41.558,0.98728
W79992548,C922f1aa1,47.6812,0.993747
W79992548,C3eefa5a3,41.2519,0.979127
W79992548,C15f450d2,46.8203,0.991132
W79992548,C3cfe52db,36.1342,0.943727
W79992548,C6292f1cf,36.9751,0.966113
W79992548,C5e09d384,35.2694,0.923123
W79992548,C1c29abd4,41.7205,0.98171
W79992548,Cef5e31ec,43.7716,0.983013
W79992548,C7e70be15,33.2994,0.983199
W79992548,Cee96efdc,45.552,0.987454
W79992548,C95eab554,36.0021,0.968438
W79992548,C1f4f4a91,44.2676,0.988496
W79992548,C8ef7f190,52.2476,0.996975
W79992548,C7c2ffd6d,35.3639,0.957757
W79992548,C1f5f6f65,45.334,0.992573
W79992548,C1096622d,43.7493,0.991317
W79992548,C27f859a7,49.1261,0.9955
W79992548,C8ee43fac,47.6767,0.99559
W79992548,Ccd601bbf,37.4695,0.976652
W79992548,C2dfa6652,42.1078,0.984854
W79992548,C3304fe82,36.6251,0.958687
W79992548,C6fc12f1c,29.3241,0.966748
W79992548,C617611a2,39.7613,0.978565
W79992548,Cd468ad6c,41.3945,0.978425
W79992548,Cfe2866aa,37.0846,0.967195
W79992548,C4f21fd98,38.3943,0.965844
W79992548,C521d440c,36.6294,0.960735
W79992548,C99e07cf2,41.3162,0.97714
W79992548,Ce408b89b,32.5044,0.962323
W79992548,Cc7673c34,40.2715,0.973623
W79992548,C9de12128,42.391,0.979633
W79992548,C11a0200c,46.008,0.992114
W79992548,Ce99cdbe2,47.8588,0.996058
W79992548,C15aa685e,45.1271,0.985973
W79992548,C128722cc,43.8236,0.987745
W79992548,Cbcfef5ca,39.7113,0.98105
W79992548,Ca4f0c68e,50.3735,0.995966
W79992548,Ce31ceb0e,46.0935,0.992579
W79992548,Ccc475209,40.9317,0.989895
W79992548,C2c81058e,47.0143,0.992339
W79992548,C4e032d78,44.5733,0.988657
W79992548,Cc527b3b1,45.7459,0.991935
W79992548,C66cb2e17,45.1138,0.986434
W79992548,C7363432c,45.7992,0.992555
W79992548,C8b6aff09,42.9351,0.984204
W79992548,Ceced0109,42.8544,0.983138
W79992548,Ca379741e,42.2497,0.978822
W79992548,Cccf62fad,39.1929,0.975702
W79992548,Cc3db17b9,44.4408,0.984548
W79992548,Cdd546810,36.7898,0.954029
W79992548,C14f98e0b,45.1237,0.986007
W79992548,C6738a9ac,45.9956,0.992782
W79992548,C4064c8ee,37.2449,0.948048
W79992548,C45c4a3f2,43.7292,0.986481
W79992548,C2ac27af6,37.399,0.952517
W79992548,Ce278fc5c,35.3727,0.928964
W79992548,C0def47a3,38.7906,0.99075
W79992548,C06577a53,39.7264,0.978961
W79992548,Ce024941b,43.0053,0.985929
W79992548,Cf7e186e6,46.4633,0.991375
W79992548,C90457911,42.0299,0.978571
W79992548,Ca64a9133,45.8784,0.992236
W79992548,C7aced929,38.2692,0.94687
W79992548,C15ad88ea,43.9565,0.99254
W79992548,Cc2186d7b,27.361,0.926351
W79992548,C9c035747,44.4905,0.98844
W79992548,Ca573b0b7,47.5259,0.993585
W79992548,Ca1052b41,41.3075,0.983275
W79992548,C486e3c35,41.8481,0.98557
W79992548,C94eb675d,43.9152,0.988609
W79992548,C85c0db1b,37.2908,0.951409
W79992548,Cd4abc3cf,44.0662,0.988218
W79992548,C0614ce44,46.6842,0.991978
W79992548,C79648440,48.6218,0.993913
W79992548,C765a5011,43.7035,0.990797
W79992548,Ccb7a8ce2,43.2744,0.984343
W79992548,Cb53ed5f6,46.4566,0.994017
W79992548,C7ecb664b,37.5887,0.942337
W79992548,Cf5d0667f,43.4611,0.990095
W79992548,C0ec54343,41.0741,0.982537
W549d1cfc,Cb61ffff5,35.0209,0.942851
W549d1cfc,C4cffcce2,37.9233,0.967581
W549d1cfc,C638a2b3f,40.9784,0.988895
W549d1cfc,Cf2ce9d03,40.2703,0.984603
W549d1cfc,C12d1fd32,37.9031,0.972642
W549d1cfc,C6ba86b14,37.285,0.963393
W549d1cfc,C5517c4ca,37.21,0.968842
W549d1cfc,C5cc96f3e,39.0358,0.979525
W549d1cfc,Cdc87f388,39.5132,0.982606
W549d1cfc,C14a5bc09,40.6684,0.986208
W549d1cfc,Cec2e937e,38.3681,0.973641
W549d1cfc,Cfd48323b,38.2731,0.976767
W549d1cfc,C5c9612d1,41.2231,0.989122
W549d1cfc,C6602a707,40.6172,0.984394
W549d1cfc,C61023953,35.9668,0.9545
W549d1cfc,C1d743757,37.6443,0.974545
W549d1cfc,C0d19c97d,40.2324,0.984633
W549d1cfc,C518117ba,35.4064,0.933869
W549d1cfc,Cee36dea2,37.7814,0.975004
W549d1cfc,Cb66c8722,40.4672,0.986867
W549d1cfc,C918f5a62,41.2265,0.989632
W549d1cfc,Cf25cd0a4,39.4199,0.976987
W549d1cfc,C29f25f04,39.4356,0.979396
W549d1cfc,C715bebe3,36.9321,0.96525
W549d1cfc,C501d5416,39.6763,0.978933
W549d1cfc,Cdfc31100,40.9118,0.987321
W549d1cfc,C28fb5482,35.272,0.929429
W549d1cfc,C4fe5e69c,30.7279,0.860057
W549d1cfc,Cba49b590,40.8973,0.98894
W549d1cfc,C79e1ffab,32.7503,0.958594
W549d1cfc,C0ba0688d,37.5488,0.972772
W549d1cfc,Ca54ea702,34.2407,0.931283
W549d1cfc,Cbe07ea70,35.3143,0.924993
W549d1cfc,Cba48fa44,38.6789,0.972802
W549d1cfc,Ce336a801,39.3787,0.977164
W549d1cfc,C0e9e78b8,38.825,0.977884
W549d1cfc,C33e9f2ba,39.4945,0.980003
W549d1cfc,C1ae6a080,28.5381,0.884502
W549d1cfc,C284640da,38.9698,0.975096
W549d1cfc,C44e43863,39.1761,0.968977
W549d1cfc,Ccaa14816,39.0924,0.978196
W549d1cfc,C63ded3f6,28.7283,0.899849
W549d1cfc,C64754040,40.4829,0.984088
W549d1cfc,C8ac79d3c,38.7121,0.977705
W549d1cfc,Ce61bf677,39.083,0.977641
W549d1cfc,Cdb62b386,40.5464,0.984869
W549d1cfc,Cf1afe5a4,34.2087,0.9441
W549d1cfc,C6fe0cff5,27.7569,0.905407
W549d1cfc,Ce981ecf2,39.1226,0.977012
W549d1cfc,Cdca2a7fa,39.3985,0.976702
W549d1cfc,C59d39615,35.5217,0.949811
W549d1cfc,Ce21c6504,35.2444,0.964537
W549d1cfc,C7dea60af,39.2401,0.985622
W549d1cfc,C1ec5bb25,39.245,0.979189
W549d1cfc,C2dd313ac,35.588,0.951188
W549d1cfc,C936a6912,40.6286,0.986773
W549d1cfc,Cacdabcf0,40.1832,0.982976
W549d1cfc,C9a64e050,39.2383,0.976077
W549d1cfc,C07eafe9a,40.0682,0.985688
W549d1cfc,C6ac61390,39.0275,0.975829
W549d1cfc,Cd5aec31e,36.0005,0.962019
W549d1cfc,C2b7eb1c0,40.6273,0.985922
W549d1cfc,C31f27fa8,25.881,0.778161
W549d1cfc,C0410b14c,39.4721,0.980212
W549d1cfc,C1ad058cf,39.8826,0.982689
W549d1cfc,C6d3fa27a,39.0674,0.978951
W549d1cfc,Ca6fc2750,40.1397,0.985591
W549d1cfc,C4d8ed548,29.0179,0.808554
W549d1cfc,Ce69e2472,39.2831,0.973837
W549d1cfc,Cceea3679,40.8121,0.987103
W549d1cfc,C1bb5749f,36.7621,0.983787
W549d1cfc,C37c34622,38.9918,0.971808
W549d1cfc,C3b9ca91a,35.9465,0.955132
W549d1cfc,Cca55a3f7,34.9782,0.928562
W549d1cfc,Cf66af4b7,33.2227,0.866519
W549d1cfc,C8c4d6b43,40.3928,0.984069
W549d1cfc,C8d6fcb63,38.97,0.977202
W549d1cfc,Cad38e309,39.3671,0.977512
W549d1cfc,C88b4a3ce,35.122,0.945266
W549d1cfc,Ccf32d0c5,39.4897,0.977751
W549d1cfc,C4b4db22f,37.897,0.967811
W549d1cfc,Cc7dc49c8,34.8875,0.946716
W549d1cfc,C223c0965,32.4095,0.940637
W549d1cfc,C54b98a3f,38.8412,0.975919
W549d1cfc,C3eee0c8d,40.5079,0.98615
W549d1cfc,Cb0b48310,34.2391,0.942961
W549d1cfc,Ce4a3e46a,40.7074,0.986422
W549d1cfc,C50eaec09,40.87,0.986409
W549d1cfc,Ca8978b1c,31.6804,0.907376
W549d1cfc,C320018e8,38.9225,0.975187
W549d1cfc,C4f483717,38.1029,0.968975
W549d1cfc,Cfba4ab15,34.9218,0.929135
W549d1cfc,C843d5da2,39.336,0.977471
W549d1cfc,C2f0184c9,35.7736,0.963112
W549d1cfc,Cb732332a,39.5491,0.978098
W549d1cfc,C4ce62a05,37.2613,0.962543
W549d1cfc,C6620cae6,38.4711,0.970045
W549d1cfc,C1eb69976,39.2998,0.979027
W549d1cfc,C2280e209,39.5758,0.978978
W549d1cfc,Cc19e973c,33.7659,0.953628
W7f7bde94,Cde205fd9,38.3259,0.972455
W7f7bde94,Ca08901f5,44.0763,0.988018
W7f7bde94,Ce87aa6a3,31.9949,0.973223
W7f7bde94,Cc018255b,41.9987,0.981869
W7f7bde94,C81f9420e,38.3446,0.980553
W7f7bde94,C70672027,36.1661,0.948931
W7f7bde94,C82d5bdf8,37.5043,0.976604
W7f7bde94,Cd0dcb451,43.4227,0.989902
W7f7bde94,C38e527f6,40.6643,0.976096
W7f7bde94,C434a55b1,42.1397,0.984286
W7f7bde94,C7fd6d3bc,46.4284,0.993666
W7f7bde94,Cc989b96b,48.7691,0.995585
W7f7bde94,Cb6c1d2c2,26.4596,0.902814
W7f7bde94,C77c8a1de,42.2698,0.993755
W7f7bde94,Cc9baa783,47.3374,0.993817
W7f7bde94,Cb58a5307,43.0222,0.982404
W7f7bde94,Ca3cbfd4d,38.1975,0.965414
W7f7bde94,C5f34446e,45.1534,0.990671
W7f7bde94,C5e837b38,36.6589,0.967966
W7f7bde94,Cf15f3886,41.0758,0.976657
W7f7bde94,Cf690f352,49.3997,0.996101
W7f7bde94,C1963dc2f,28.1648,0.908726
W7f7bde94,C62cd65db,43.6294,0.98934
W7f7bde94,C7b4cd874,36.1284,0.963706
W7f7bde94,C06cead1f,44.1738,0.992996
W7f7bde94,C5f8156f4,37.4026,0.963595
W7f7bde94,Ca29a4a89,40.8949,0.982538
W7f7bde94,Cba69e65c,37.7467,0.977106
W7f7bde94,C8964259b,41.9514,0.983632
W7f7bde94,C94cf22f2,37.9591,0.97505
W7f7bde94,C8b313763,26.8591,0.852299
W7f7bde94,C9158fc9f,42.8069,0.986098
W7f7bde94,C32cb42d0,45.122,0.990087
W7f7bde94,C82423336,41.4674,0.977962
W7f7bde94,Cdb77ad22,41.1193,0.983606
W7f7bde94,Cf371d972,38.3854,0.968553
W7f7bde94,Ccd33abb1,36.7944,0.959229
W7f7bde94,C59830440,38.4394,0.988563
W7f7bde94,C6b67d5d9,49.5453,0.995401
W7f7bde94,C31e97d42,37.8271,0.968812
W7f7bde94,Cfdc454e1,43.3736,0.988357
W7f7bde94,C5188eafa,41.0996,0.978189
W7f7bde94,C593b502f,45.5108,0.990902
W7f7bde94,Cf72c28f7,38.814,0.970494
W7f7bde94,C624f6bab,33.7756,0.915853
W7f7bde94,C83090338,35.7139,0.935759
W7f7bde94,Ca34901f2,45.7496,0.992488
W7f7bde94,Cdece2ca9,44.6381,0.992361
W7f7bde94,C15ac8bfc,44.2111,0.98821
W7f7bde94,Cae08b470,44.1606,0.986086
W7f7bde94,C2eaf773a,44.3056,0.99186
W7f7bde94,C419db1ad,42.5983,0.987965
W7f7bde94,C5ef92d64,42.4061,0.986869
W7f7bde94,C8e23f4fc,44.9806,0.991246
W7f7bde94,Cf9548b86,41.7869,0.980575
W7f7bde94,Cd177e29d,44.9166,0.989281
W7f7bde94,C1f598b73,48.0786,0.994417
W7f7bde94,Cc861451c,42.4123,0.988933
W7f7bde94,C170e3b1c,50.3549,0.995791
W7f7bde94,C088bc7e6,44.9759,0.989064
W7f7bde94,Cad6b8e21,50.9768,0.99648
W7f7bde94,Cd28d21ad,42.3848,0.985477
W7f7bde94,Cf8ba4a52,46.125,0.993912
W7f7bde94,C4e9fbaae,45.9903,0.991974
W7f7bde94,C9d7a528b,43.3295,0.982148
W7f7bde94,C4dab9d1d,36.4037,0.974156
W7f7bde94,Ce48650f3,43.4564,0.987816
W7f7bde94,C7fd360f6,37.6353,0.969827
W7f7bde94,C4fe13d46,35.7071,0.957589
W7f7bde94,C4a2282ca,36.4789,0.93013
W7f7bde94,C62ae2c43,42.4791,0.980184
W7f7bde94,C49c74c6b,37.7944,0.971596
W7f7bde94,C99ca0838,44.2597,0.991542
W7f7bde94,C983f4ceb,44.2965,0.99096
W7f7bde94,C7e1c6925,44.2691,0.990255
W7f7bde94,C293eceab,40.5017,0.976448
W7f7bde94,Cd08bdd65,28.0151,0.906082
W7f7bde94,Cb1eee2bf,50.6272,0.996017
W7f7bde94,Cf98aab97,34.3985,0.907146
W7f7bde94,Cc2889f32,44.3442,0.990646
W7f7bde94,C151abfff,44.2741,0.986252
W7f7bde94,Ce9587fcd,47.7848,0.993684
W7f7bde94,Cd3019b7c,46.6921,0.992875
W7f7bde94,C8f420853,38.0847,0.977452
W7f7bde94,C06c3dcfe,44.4587,0.985222
W7f7bde94,C002e664b,43.0759,0.985085
W7f7bde94,Cae1ef4ea,36.6337,0.942689
W7f7bde94,Ce200d935,44.367,0.991546
W7f7bde94,C0d235e18,47.0083,0.995077
W7f7bde94,C37c983e3,33.5595,0.912205
W7f7bde94,Ceb5b1d25,46.8231,0.993047
W7f7bde94,C552016a8,36.6572,0.93054
W7f7bde94,C80d5419b,43.5135,0.989841
W7f7bde94,C3d4c5967,43.395,0.984686
W7f7bde94,Ca6d65f35,42.6368,0.987877
W7f7bde94,C01c0bb60,42.5099,0.986178
W7f7bde94,C63218ccf,42.1683,0.986598
W7f7bde94,Cf1815f10,42.6997,0.989094
W7f7bde94,C41f6f028,40.8178,0.984461
W7f7bde94,C460ab041,44.0742,0.987741
W237ce17e,C73527d22,38.4708,0.974039
W237ce17e,C10270f50,28.5089,0.920412
W237ce17e,C4aed12f0,40.8078,0.992125
W237ce17e,Cff95ae45,47.9979,0.993603
W237ce17e,Cd1deec56,43.167,0.983268
W237ce17e,Ce7de67ca,47.0806,0.993785
W237ce17e,C7340f5d3,44.2945,0.989557
W237ce17e,C7f0d86cb,43.0079,0.987786
W237ce17e,C42ad9332,45.2029,0.986873
W237ce17e,Cb8b8a5db,49.3061,0.995127
W237ce17e,C9a051821,45.0465,0.990005
W237ce17e,C278e6726,42.7908,0.986866
W237ce17e,C1d34278e,41.9439,0.977857
W237ce17e,C7c5005be,39.0902,0.967983
W237ce17e,Cbb2cef27,37.1494,0.971766
W237ce17e,Cc8e35e41,35.7582,0.940774
W237ce17e,Ca6cfa02b,48.353,0.993541
W237ce17e,Ce9419d3d,44.0807,0.984034
W237ce17e,Cb6697b0a,35.0827,0.931401
W237ce17e,C8135320b,42.1768,0.99148
W237ce17e,C5b6e2eb7,43.9414,0.983586
W237ce17e,C94698835,42.9007,0.981467
W237ce17e,C2fb2e0ce,34.6358,0.961965
W237ce17e,Cb6e073f6,37.2741,0.955504
W237ce17e,Cc8a05bdb,49.3653,0.995143
W237ce17e,C16a0eb43,49.1522,0.994817
W237ce17e,C5dfd6321,44.2067,0.98437
W237ce17e,C2bfdd682,49.5257,0.994989
W237ce17e,Cbdc2b377,43.4997,0.983451
W237ce17e,Cead33199,45.5914,0.987643
W237ce17e,C9ab37484,51.5436,0.997114
W237ce17e,C3bccdeb8,33.5701,0.918478
W237ce17e,C377be776,49.3135,0.994401
W237ce17e,C90489334,44.8932,0.985954
W237ce17e,C92013b23,51.0002,0.996278
W237ce17e,Cd89e18b1,37.3614,0.962467
W237ce17e,Cfafe5285,35.6221,0.963945
W237ce17e,C0b73edf6,43.9674,0.987538
W237ce17e,Cf5159158,29.25,0.977338
W237ce17e,C0a5fa90c,36.8112,0.938197
W237ce17e,Cb1e4b28f,38.2422,0.983776
W237ce17e,Ce905c6f2,43.6648,0.986776
W237ce17e,C82bf2c72,43.4569,0.983745
W237ce17e,C037c0568,44.1935,0.991733
W237ce17e,Ce7830872,48.3967,0.994466
W237ce17e,C528dd2fb,46.1617,0.990655
W237ce17e,C95e2e2b6,50.5298,0.996427
W237ce17e,C8046d7cc,47.7585,0.992381
W237ce17e,Cdc83e73a,49.1761,0.996458
W237ce17e,Ce690bfff,37.654,0.94962
W237ce17e,C37428849,43.6374,0.99324
W237ce17e,Cfb5b0d2a,41.8583,0.986343
W237ce17e,C9697d8a4,47.3861,0.995391
W237ce17e,Ca2e43e9a,45.2862,0.986513
W237ce17e,Cb5a9c28c,50.1393,0.99659
W237ce17e,Cf2d2be98,37.4329,0.938666
W237ce17e,Ca2e16e56,40.8193,0.981446
W237ce17e,Cdb6f6eab,41.3442,0.977528
W237ce17e,Cabf6cfc0,36.4601,0.943459
W237ce17e,C0274784e,33.5904,0.960967
W237ce17e,C7ee124ee,48.9503,0.994452
W237ce17e,Ca650432d,48.9493,0.994347
W237ce17e,C6c3f5ffd,38.0747,0.981846
W237ce17e,C024e4f76,44.9191,0.989118
W237ce17e,C9e5660e7,49.5257,0.995576
W237ce17e,C7de148d7,38.6151,0.966617
W237ce17e,C74a05716,35.8584,0.962924
W237ce17e,Cf6b34c1a,39.2857,0.979101
W237ce17e,C95ff66f0,43.3122,0.987176
W237ce17e,C1b20de38,49.3475,0.994817
W237ce17e,Cc2fbd96f,36.8736,0.935921
W237ce17e,C0aaa7b53,38.351,0.965309
W237ce17e,C5cb15b3c,28.7977,0.964603
W237ce17e,C1754ef99,40.3259,0.977022
W237ce17e,Cfbb4e7ac,42.3255,0.981475
W237ce17e,Cf6365097,34.7755,0.956957
W237ce17e,C590cd340,42.3971,0.987787
W237ce17e,C2aa880c9,44.6848,0.985746
W237ce17e,C42acaefb,43.5762,0.983236
W237ce17e,Cdc519ef4,43.0655,0.979608
W237ce17e,C502696c2,50.305,0.995726
W237ce17e,C58ae28e6,44.8607,0.985925
W237ce17e,C74518147,43.0688,0.983206
W237ce17e,Cd1b82925,35.273,0.912786
W237ce17e,Ce9c93218,49.7391,0.994859
W237ce17e,Cd8926d52,47.5977,0.99282
W237ce17e,Cc508665b,34.0298,0.94766
W237ce17e,C42e5720b,44.9015,0.988761
W237ce17e,Ca7a83f00,44.2849,0.98509
W237ce17e,Ca942b4ad,45.8014,0.9885
W237ce17e,Cb58cfc67,48.8799,0.995826
W237ce17e,C893cdd72,41.5755,0.98535
W237ce17e,Cb1541c15,48.7181,0.993734
W237ce17e,Cd477260b,44.1106,0.984914
W237ce17e,C03340843,37.1035,0.973983
W237ce17e,Cfc1323cd,40.4945,0.982906
W237ce17e,C6b2bbcb8,37.9939,0.960648
W237ce17e,C324690e4,42.9272,0.986001
W237ce17e,Cfb76d8f0,47.5777,0.994029
W237ce17e,C5d76bd2e,37.4585,0.962181
W70a9a22c,Cd05ccb10,37.4343,0.953333
W70a9a22c,C9538ed72,42.9518,0.981793
W70a9a22c,C099d8c30,35.9369,0.967898
W70a9a22c,Cf824efbc,43.8248,0.982812
W70a9a22c,C331f576e,48.9618,0.994452
W70a9a22c,C18f249bd,37.8143,0.953466
W70a9a22c,Cb833ab31,38.009,0.973154
W70a9a22c,C7bb1c208,43.3451,0.986613
W70a9a22c,Ce59c4786,47.1168,0.992777
W70a9a22c,C9ad6827d,38.0642,0.970343
W70a9a22c,C6984ddd2,42.0062,0.978922
W70a9a22c,C674206ea,26.8798,0.939314
W70a9a22c,C42220e8f,47.9151,0.993622
W70a9a22c,Cecaffd8e,41.8529,0.979068
W70a9a22c,Caaa4799d,39.7715,0.979118
W70a9a22c,C1f418906,38.871,0.980824
W70a9a22c,Ce11a76e0,43.4858,0.986271
W70a9a22c,C911234e7,38.8272,0.978438
W70a9a22c,C645f3f6b,46.1599,0.992744
W70a9a22c,C1f29299c,49.6529,0.995249
W70a9a22c,C08a399b1,44.7957,0.986238
W70a9a22c,C25b7576b,35.6463,0.982036
W70a9a22c,C93d0e083,37.534,0.963754
W70a9a22c,Ced05e224,43.983,0.985041
W70a9a22c,C7c62cb45,47.7355,0.995198
W70a9a22c,C7567b43e,48.5516,0.993731
W70a9a22c,C8d2c4183,45.3622,0.990632
W70a9a22c,C51c686aa,46.8713,0.995228
W70a9a22c,C01aeded2,48.5711,0.996889
W70a9a22c,C23cd1439,42.8931,0.99036
W70a9a22c,Cb11a14b0,41.3944,0.98361
W70a9a22c,C0eac84b0,36.49,0.94839
W70a9a22c,Cf41168d9,43.1659,0.982891
W70a9a22c,Cd480f7c2,40.7877,0.986953
W70a9a22c,C64e893a2,45.4133,0.991263
W70a9a22c,C70162027,46.7296,0.992432
W70a9a22c,C5f856ba8,47.3036,0.993715
W70a9a22c,Ca08b5d63,36.9895,0.952073
W70a9a22c,C2e52c4ec,38.0455,0.973391
W70a9a22c,C0f167ca3,42.2407,0.980608
W70a9a22c,C3006a817,41.3384,0.980096
W70a9a22c,C9eefda42,43.1739,0.985844
W70a9a22c,Ce0d4e203,39.133,0.972869
W70a9a22c,C6de594ed,45.2947,0.987371
W70a9a22c,C6f15652c,48.1158,0.99477
W70a9a22c,C16920512,38.9855,0.979961
W70a9a22c,C7643345e,34.7628,0.920907
W70a9a22c,Cf96d72b1,44.1707,0.990494
W70a9a22c,Cd59505d0,27.9961,0.785618
W70a9a22c,Cb3ca6df1,44.7976,0.992444
W70a9a22c,C696f767b,33.7076,0.949345
W70a9a22c,Cd4690f74,41.186,0.97824
W70a9a22c,C8701d9c4,43.1939,0.987282
W70a9a22c,C763236ad,45.4812,0.992008
W70a9a22c,Cef0c98b3,38.9489,0.97923
W70a9a22c,C5d3babd1,47.1849,0.994015
W70a9a22c,Cf0cc68a2,37.7075,0.939285
W70a9a22c,Cc968fa95,35.8762,0.937093
W70a9a22c,Cea1096d6,45.001,0.986393
W70a9a22c,Cea71cd18,35.6302,0.935917
W70a9a22c,Ca6aaacf2,44.7073,0.985512
W70a9a22c,C4673f47e,42.7452,0.980433
W70a9a22c,Ca61afac6,45.4097,0.987067
W70a9a22c,C53dbde7a,40.7367,0.987838
W70a9a22c,Cda8e098c,38.0938,0.976141
W70a9a22c,C4b03ee18,49.094,0.995648
W70a9a22c,C7764da7b,41.202,0.979027
W70a9a22c,Cf67a4a18,36.6638,0.962475
W70a9a22c,Cac1cf6b8,38.0081,0.980096
W70a9a22c,C8c0ef807,43.8286,0.989014
W70a9a22c,Cffc36dbe,45.834,0.993719
W70a9a22c,C9219df05,42.0587,0.982978
W70a9a22c,C69fcf575,39.1137,0.971871
W70a9a22c,Cf21b06b8,50.7638,0.996102
W70a9a22c,C2a9fcaef,44.4298,0.987302
W70a9a22c,C4fe3341f,37.2187,0.961773
W70a9a22c,C3357cac2,50.954,0.996065
W70a9a22c,C2ef6c900,34.3643,0.940828
W70a9a22c,C23517802,42.6425,0.983982
W70a9a22c,C460e8df4,42.4031,0.982141
W70a9a22c,C49f7c1cb,38.3487,0.972439
W70a9a22c,C50c4b154,43.9117,0.983615
W70a9a22c,C1ce5ec05,40.6862,0.975576
W70a9a22c,C30fe674a,40.0997,0.979687
W70a9a22c,C08ee234f,37.1232,0.933922
W70a9a22c,C10424284,43.1546,0.982275
W70a9a22c,C069d7894,35.5595,0.947877
W70a9a22c,Cb39ae9f2,42.7441,0.984759
W70a9a22c,Ca7b8a67b,39.4719,0.986002
W70a9a22c,Cddc384a7,47.3342,0.992699
W70a9a22c,Cc6b85b4c,39.0422,0.980487
W70a9a22c,C3dce89d5,37.581,0.972054
W70a9a22c,C4e5a2f17,42.1997,0.978965
W70a9a22c,C8382b850,38.3678,0.976533
W70a9a22c,C027b5570,40.6288,0.975961
W70a9a22c,C8889711a,40.9633,0.981931
W70a9a22c,C31ac190b,42.4074,0.98762
W70a9a22c,C613b971a,44.3889,0.989444
W70a9a22c,C496d315e,36.3823,0.95025
W70a9a22c,C3e13a7c1,36.6824,0.966239
W095b6a14,Cc807d934,48.9692,0.996057
W095b6a14,Cd9998c45,41.4561,0.976128
W095b6a14,Cf78ef4c5,38.069,0.975256
W095b6a14,C88bbb088,38.1344,0.959282
W095b6a14,C3d654cfd,44.7888,0.989608
W095b6a14,C0fd503b4,48.1584,0.994946
W095b6a14,C64d75d5c,42.8372,0.987908
W095b6a14,Caea60bc2,42.5236,0.988193
W095b6a14,C5921fe8c,43.2876,0.987804
W095b6a14,C22c3405c,34.3236,0.956905
W095b6a14,C9e885a82,43.8549,0.98704
W095b6a14,Cd8b6a5a7,50.1913,0.995815
W095b6a14,Ca4e54eb8,40.1239,0.980222
W095b6a14,Ccb0b2b9c,38.484,0.967125
W095b6a14,Ccb41d7b2,29.699,0.936123
W095b6a14,C709e3220,52.0356,0.997058
W095b6a14,Cec34a5cf,37.0875,0.932667
W095b6a14,C64062271,52.3342,0.997254
W095b6a14,C01e74545,38.8692,0.982284
W095b6a14,C6afff8c3,38.5862,0.964833
W095b6a14,Cde3007f5,41.4688,0.97516
W095b6a14,Cbbd4f11c,50.0716,0.994932
W095b6a14,Cdf393b7e,28.8982,0.949889
W095b6a14,Ce9b241cd,46.5157,0.991466
W095b6a14,Cdf09832f,41.7848,0.983525
W095b6a14,C71a5df2a,41.7958,0.978616
W095b6a14,C0b18dd74,37.9462,0.975275
W095b6a14,C2a3b521b,40.2895,0.980069
W095b6a14,C848a7f4b,41.6693,0.985152
W095b6a14,C9d6057c3,38.0909,0.982934
W095b6a14,C255aca24,42.7205,0.986176
W095b6a14,C832870f5,37.61,0.956177
W095b6a14,C631f3b0d,40.9161,0.985172
W095b6a14,Cc11e7574,46.5014,0.990983
W095b6a14,Cf1453241,38.1401,0.982903
W095b6a14,C00ea5410,35.2628,0.955297
W095b6a14,Ce9c62470,51.8856,0.996793
W095b6a14,Cfbb92554,43.9765,0.986031
W095b6a14,C241b974d,38.2524,0.974656
W095b6a14,C4cba28a6,37.2551,0.939207
W095b6a14,C62269fc2,47.9994,0.993591
W095b6a14,C33c0458e,51.8877,0.996893
W095b6a14,C77bdb7a0,41.1487,0.97547
W095b6a14,C8d0fa999,38.8239,0.968817
W095b6a14,Cc7aadde8,44.332,0.985148
W095b6a14,Ccf5fae41,38.4993,0.976897
